policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
static_best,120.258,0.1,0.1,hybrid-session-006,5.0,211.58731705509126,165.39141279645264,,,5.06337890625,
static_best,120.258,0.1,0.1,hybrid-session-009,5.0,192.58292485028505,147.53247718326747,,,4.217431640625,
static_best,120.258,0.1,0.1,hybrid-session-010,5.0,195.1858641114086,141.647424781695,,,4.413623046875,
static_best,120.258,0.1,0.1,hybrid-session-013,5.0,217.77642704546452,150.3366488032043,,,4.31416015625,
static_best,120.258,0.1,0.1,hybrid-session-016,5.0,218.06019986979663,148.4556779731065,,,4.489501953125,
static_best,120.258,0.1,0.1,hybrid-session-020,5.0,204.68946499750018,150.24508275091648,,,4.488818359375,
static_best,120.258,0.1,0.1,hybrid-session-021,5.0,208.88019888661802,162.16190261766315,,,4.70380859375,
static_best,120.258,0.1,0.1,hybrid-session-025,5.0,183.31602402031422,140.72461468167603,,,4.422509765625,
static_best,120.258,0.1,0.1,hybrid-session-026,5.0,205.46291302889585,163.4231344331056,,,4.79677734375,
static_safe,120.258,0.1,0.1,hybrid-session-002,5.0,46874.22765307315,27134.19152843766,,,3.44736328125,
static_safe,120.258,0.1,0.1,hybrid-session-003,5.0,257.62897497043014,202.44700307957828,,,3.486328125,
static_safe,120.258,0.1,0.1,hybrid-session-004,5.0,42520.40228288062,16478.473813804612,,,6.532080078125,
static_safe,120.258,0.1,0.1,hybrid-session-005,5.0,47960.189931988716,18682.220505411922,,,3.5478515625,
static_safe,120.258,0.1,0.1,hybrid-session-006,5.0,43777.35852298327,8956.106424400583,,,5.66630859375,
static_safe,120.258,0.1,0.1,hybrid-session-009,5.0,47375.37646586448,9633.004839000107,,,3.632275390625,
static_safe,120.258,0.1,0.1,hybrid-session-010,5.0,301.97409889660776,213.25407200492918,,,3.723193359375,
static_safe,120.258,0.1,0.1,hybrid-session-013,5.0,262.4594441149384,201.4645175077021,,,3.31474609375,
static_safe,120.258,0.1,0.1,hybrid-session-016,5.0,302.33146506361663,221.1025545373559,,,3.655517578125,
static_safe,120.258,0.1,0.1,hybrid-session-020,5.0,43485.38181203604,8857.046146633476,,,4.77490234375,
static_safe,120.258,0.1,0.1,hybrid-session-021,5.0,45011.78869923018,9175.996924035997,,,3.7720703125,
static_safe,120.258,0.1,0.1,hybrid-session-025,5.0,267.5894519779831,197.77038181200624,,,3.408056640625,
static_safe,120.258,0.1,0.1,hybrid-session-026,5.0,43053.27829788253,25226.81874329783,,,8.673779296875,
uncalibrated_dynamic,120.258,0.1,0.1,hybrid-session-002,5.0,41657.99251652509,8462.274443800003,,,4.37294921875,
uncalibrated_dynamic,120.258,0.1,0.1,hybrid-session-003,5.0,199.34641802683473,143.0300156120211,,,4.161376953125,
