session_id,turn_index,request_id,profile,event,kv_incremental_mib,kv_cumulative_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit
session_008,2,session_008_turn_002,kivi_2bit_residual32,resident,0.2041015625,0.6123046875,0.408203125,0.6123046875,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,kivi_2bit_residual32,resident,0.739501953125,2.218505859375,1.47900390625,2.218505859375,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,kivi_2bit_residual32,resident,0.0244140625,0.0244140625,0.0,0.0244140625,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,kivi_2bit_residual32,resident,0.23974609375,0.958984375,0.71923828125,0.958984375,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,kivi_2bit_residual32,resident,0.873779296875,1.74755859375,0.873779296875,1.74755859375,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,kivi_2bit_residual32,resident,0.001220703125,0.001220703125,0.0,0.001220703125,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,kivi_2bit_residual32,resident,0.16357421875,0.16357421875,0.0,0.16357421875,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,kivi_2bit_residual32,resident,0.852294921875,2.556884765625,1.70458984375,2.556884765625,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,kivi_2bit_residual32,resident,0.02783203125,0.0556640625,0.02783203125,0.0556640625,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,kivi_2bit_residual32,resident,0.427490234375,0.85498046875,0.427490234375,0.85498046875,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,kivi_2bit_residual32,resident,0.015625,0.015625,0.0,0.015625,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,kivi_2bit_residual32,resident,0.28759765625,0.5751953125,0.28759765625,0.5751953125,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,kivi_2bit_residual32,resident,1.0,4.0,3.0,4.0,0.0,0.0,0.0,False
session_055,1,session_055_turn_001,kivi_2bit_residual32,resident,2.78955078125,5.5791015625,2.78955078125,5.5791015625,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,kivi_2bit_residual32,resident,0.068359375,0.068359375,0.0,0.068359375,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,kivi_2bit_residual32,resident,0.467041015625,1.401123046875,0.93408203125,1.401123046875,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,kivi_2bit_residual32,resident,0.9521484375,2.8564453125,1.904296875,2.8564453125,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,kivi_2bit_residual32,resident,0.009765625,0.009765625,0.0,0.009765625,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,kivi_2bit_residual32,resident,0.220947265625,0.220947265625,0.0,0.220947265625,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,kivi_2bit_residual32,resident,0.819091796875,1.63818359375,0.819091796875,1.63818359375,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,kivi_2bit_residual32,resident,0.018798828125,0.018798828125,0.0,0.018798828125,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,kivi_2bit_residual32,resident,0.276611328125,0.55322265625,0.276611328125,0.55322265625,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,kivi_2bit_residual32,resident,0.70458984375,2.818359375,2.11376953125,2.818359375,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,kivi_2bit_residual32,resident,0.009521484375,0.009521484375,0.0,0.009521484375,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,kivi_2bit_residual32,resident,0.190185546875,0.38037109375,0.190185546875,0.38037109375,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,kivi_2bit_residual32,resident,0.85009765625,2.55029296875,1.7001953125,2.55029296875,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,kivi_2bit_residual32,resident,0.02197265625,0.02197265625,0.0,0.02197265625,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,kivi_2bit_residual32,resident,0.4482421875,1.3447265625,0.896484375,1.3447265625,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,kivi_2bit_residual32,resident,0.6416015625,2.56640625,1.9248046875,2.56640625,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,kivi_2bit_residual32,resident,0.001220703125,0.001220703125,0.0,0.001220703125,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,kivi_2bit_residual32,resident,0.29052734375,0.5810546875,0.29052734375,0.5810546875,0.0,0.0,0.0,False
session_043,4,session_043_turn_004,kivi_2bit_residual32,resident,1.692626953125,8.463134765625,6.7705078125,8.463134765625,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,kivi_2bit_residual32,resident,0.029052734375,0.05810546875,0.029052734375,0.05810546875,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,kivi_2bit_residual32,resident,0.16015625,0.3203125,0.16015625,0.3203125,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,kivi_2bit_residual32,resident,0.74609375,2.23828125,1.4921875,2.23828125,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,kivi_2bit_residual32,resident,0.0166015625,0.0166015625,0.0,0.0166015625,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,kivi_2bit_residual32,resident,0.331298828125,0.993896484375,0.66259765625,0.993896484375,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,kivi_2bit_residual32,resident,0.61279296875,3.06396484375,2.451171875,3.06396484375,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,kivi_2bit_residual32,resident,0.02880859375,0.02880859375,0.0,0.02880859375,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,kivi_2bit_residual32,resident,0.421630859375,0.84326171875,0.421630859375,0.84326171875,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,kivi_2bit_residual64,resident,0.022216796875,0.022216796875,0.0,0.022216796875,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,kivi_2bit_residual64,resident,0.1669921875,0.333984375,0.1669921875,0.333984375,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,kivi_2bit_residual64,resident,0.701171875,2.8046875,2.103515625,2.8046875,0.0,0.0,0.0,False
session_014,3,session_014_turn_003,kivi_2bit_residual64,resident,2.3818359375,9.52734375,7.1455078125,9.52734375,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,kivi_2bit_residual64,resident,0.092041015625,0.092041015625,0.0,0.092041015625,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,kivi_2bit_residual64,resident,0.38525390625,1.15576171875,0.7705078125,1.15576171875,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,kivi_2bit_residual64,resident,0.9609375,1.921875,0.9609375,1.921875,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,kivi_2bit_residual64,resident,0.001953125,0.001953125,0.0,0.001953125,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,kivi_2bit_residual64,resident,0.4404296875,0.880859375,0.4404296875,0.880859375,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,kivi_2bit_residual64,resident,0.621337890625,1.24267578125,0.621337890625,1.24267578125,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,kivi_2bit_residual64,resident,0.011474609375,0.011474609375,0.0,0.011474609375,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,kivi_2bit_residual64,resident,0.2822265625,0.564453125,0.2822265625,0.564453125,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,kivi_2bit_residual64,resident,0.85498046875,2.56494140625,1.7099609375,2.56494140625,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,kivi_2bit_residual64,resident,0.09521484375,0.09521484375,0.0,0.09521484375,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,kivi_2bit_residual64,resident,0.3955078125,0.791015625,0.3955078125,0.791015625,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,kivi_2bit_residual64,resident,0.59521484375,1.78564453125,1.1904296875,1.78564453125,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,kivi_2bit_residual64,resident,0.010498046875,0.010498046875,0.0,0.010498046875,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,kivi_2bit_residual64,resident,0.45849609375,0.9169921875,0.45849609375,0.9169921875,0.0,0.0,0.0,False
session_004,3,session_004_turn_003,kivi_2bit_residual64,resident,0.948486328125,3.7939453125,2.845458984375,3.7939453125,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,kivi_2bit_residual64,resident,0.072509765625,0.072509765625,0.0,0.072509765625,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,kivi_2bit_residual64,resident,0.2041015625,0.6123046875,0.408203125,0.6123046875,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,kivi_2bit_residual64,resident,0.739501953125,2.218505859375,1.47900390625,2.218505859375,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,kivi_2bit_residual64,resident,0.0244140625,0.0244140625,0.0,0.0244140625,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,kivi_2bit_residual64,resident,0.23974609375,0.958984375,0.71923828125,0.958984375,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,kivi_2bit_residual64,resident,0.873779296875,1.74755859375,0.873779296875,1.74755859375,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,kivi_2bit_residual64,resident,0.001220703125,0.001220703125,0.0,0.001220703125,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,kivi_2bit_residual64,resident,0.16357421875,0.16357421875,0.0,0.16357421875,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,kivi_2bit_residual64,resident,0.852294921875,2.556884765625,1.70458984375,2.556884765625,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,kivi_2bit_residual64,resident,0.02783203125,0.0556640625,0.02783203125,0.0556640625,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,kivi_2bit_residual64,resident,0.427490234375,0.85498046875,0.427490234375,0.85498046875,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,kivi_2bit_residual64,resident,0.015625,0.015625,0.0,0.015625,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,kivi_2bit_residual64,resident,0.28759765625,0.5751953125,0.28759765625,0.5751953125,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,kivi_2bit_residual64,resident,1.0,4.0,3.0,4.0,0.0,0.0,0.0,False
session_055,1,session_055_turn_001,kivi_2bit_residual64,resident,2.78955078125,5.5791015625,2.78955078125,5.5791015625,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,kivi_2bit_residual64,resident,0.068359375,0.068359375,0.0,0.068359375,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,kivi_2bit_residual64,resident,0.467041015625,1.401123046875,0.93408203125,1.401123046875,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,kivi_2bit_residual64,resident,0.9521484375,2.8564453125,1.904296875,2.8564453125,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,kivi_2bit_residual64,resident,0.009765625,0.009765625,0.0,0.009765625,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,kivi_2bit_residual64,resident,0.220947265625,0.220947265625,0.0,0.220947265625,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,kivi_2bit_residual64,resident,0.819091796875,1.63818359375,0.819091796875,1.63818359375,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,kivi_2bit_residual64,resident,0.018798828125,0.018798828125,0.0,0.018798828125,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,kivi_2bit_residual64,resident,0.276611328125,0.55322265625,0.276611328125,0.55322265625,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,kivi_2bit_residual64,resident,0.70458984375,2.818359375,2.11376953125,2.818359375,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,kivi_2bit_residual64,resident,0.009521484375,0.009521484375,0.0,0.009521484375,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,kivi_2bit_residual64,resident,0.190185546875,0.38037109375,0.190185546875,0.38037109375,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,kivi_2bit_residual64,resident,0.85009765625,2.55029296875,1.7001953125,2.55029296875,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,kivi_2bit_residual64,resident,0.02197265625,0.02197265625,0.0,0.02197265625,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,kivi_2bit_residual64,resident,0.4482421875,1.3447265625,0.896484375,1.3447265625,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,kivi_2bit_residual64,resident,0.6416015625,2.56640625,1.9248046875,2.56640625,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,kivi_2bit_residual64,resident,0.001220703125,0.001220703125,0.0,0.001220703125,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,kivi_2bit_residual64,resident,0.29052734375,0.5810546875,0.29052734375,0.5810546875,0.0,0.0,0.0,False
session_043,4,session_043_turn_004,kivi_2bit_residual64,resident,1.692626953125,8.463134765625,6.7705078125,8.463134765625,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,kivi_2bit_residual64,resident,0.029052734375,0.05810546875,0.029052734375,0.05810546875,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,kivi_2bit_residual64,resident,0.16015625,0.3203125,0.16015625,0.3203125,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,kivi_2bit_residual64,resident,0.74609375,2.23828125,1.4921875,2.23828125,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,kivi_2bit_residual64,resident,0.0166015625,0.0166015625,0.0,0.0166015625,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,kivi_2bit_residual64,resident,0.331298828125,0.993896484375,0.66259765625,0.993896484375,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,kivi_2bit_residual64,resident,0.61279296875,3.06396484375,2.451171875,3.06396484375,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,kivi_2bit_residual64,resident,0.02880859375,0.02880859375,0.0,0.02880859375,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,kivi_2bit_residual64,resident,0.421630859375,0.84326171875,0.421630859375,0.84326171875,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,h2o_heavy10_recent10,resident,0.07109375,0.07109375,0.0,0.07109375,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,h2o_heavy10_recent10,resident,0.5343749999999999,1.0687499999999999,0.5343749999999999,1.0687499999999999,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,h2o_heavy10_recent10,resident,2.24375,8.975,6.731249999999999,8.975,0.0,0.0,0.0,False
session_014,3,session_014_turn_003,h2o_heavy10_recent10,resident,7.621874999999999,30.487499999999997,22.865624999999998,30.487499999999997,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,h2o_heavy10_recent10,resident,0.29453124999999997,0.29453124999999997,0.0,0.29453124999999997,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,h2o_heavy10_recent10,resident,1.2328124999999999,3.6984375,2.4656249999999997,3.6984375,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,h2o_heavy10_recent10,resident,3.0749999999999997,6.1499999999999995,3.0749999999999997,6.1499999999999995,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,h2o_heavy10_recent10,resident,0.0062499999999999995,0.0062499999999999995,0.0,0.0062499999999999995,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,h2o_heavy10_recent10,resident,1.4093749999999998,2.8187499999999996,1.4093749999999998,2.8187499999999996,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,h2o_heavy10_recent10,resident,1.9882812499999998,3.9765624999999996,1.9882812499999998,3.9765624999999996,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,h2o_heavy10_recent10,resident,0.036718749999999994,0.036718749999999994,0.0,0.036718749999999994,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,h2o_heavy10_recent10,resident,0.903125,1.80625,0.903125,1.80625,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,h2o_heavy10_recent10,resident,2.7359375,8.2078125,5.471875,8.2078125,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,h2o_heavy10_recent10,resident,0.3046875,0.3046875,0.0,0.3046875,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,h2o_heavy10_recent10,resident,1.265625,2.53125,1.265625,2.53125,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,h2o_heavy10_recent10,resident,1.9046874999999999,5.7140625,3.8093749999999997,5.7140625,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,h2o_heavy10_recent10,resident,0.03359375,0.03359375,0.0,0.03359375,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,h2o_heavy10_recent10,resident,1.4671874999999999,2.9343749999999997,1.4671874999999999,2.9343749999999997,0.0,0.0,0.0,False
session_004,3,session_004_turn_003,h2o_heavy10_recent10,resident,3.0351562499999996,12.140624999999998,9.105468749999998,12.140624999999998,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,h2o_heavy10_recent10,resident,0.23203125,0.23203125,0.0,0.23203125,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,h2o_heavy10_recent10,resident,0.653125,1.9593749999999999,1.30625,1.9593749999999999,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,h2o_heavy10_recent10,resident,2.36640625,7.0992187499999995,4.7328125,7.0992187499999995,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,h2o_heavy10_recent10,resident,0.078125,0.078125,0.0,0.078125,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,h2o_heavy10_recent10,resident,0.7671874999999999,3.0687499999999996,2.3015624999999997,3.0687499999999996,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,h2o_heavy10_recent10,resident,2.79609375,5.5921875,2.79609375,5.5921875,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,h2o_heavy10_recent10,resident,0.0039062499999999996,0.0039062499999999996,0.0,0.0039062499999999996,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,h2o_heavy10_recent10,resident,0.5234375,0.5234375,0.0,0.5234375,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,h2o_heavy10_recent10,resident,2.7273437499999997,8.18203125,5.4546874999999995,8.18203125,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,h2o_heavy10_recent10,resident,0.08906249999999999,0.17812499999999998,0.08906249999999999,0.17812499999999998,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,h2o_heavy10_recent10,resident,1.36796875,2.7359375,1.36796875,2.7359375,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,h2o_heavy10_recent10,resident,0.049999999999999996,0.049999999999999996,0.0,0.049999999999999996,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,h2o_heavy10_recent10,resident,0.9203125,1.840625,0.9203125,1.840625,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,h2o_heavy10_recent10,resident,3.1999999999999997,12.799999999999999,9.6,12.799999999999999,0.0,0.0,0.0,False
session_055,1,session_055_turn_001,h2o_heavy10_recent10,resident,8.9265625,17.853125,8.9265625,17.853125,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,h2o_heavy10_recent10,resident,0.21874999999999997,0.21874999999999997,0.0,0.21874999999999997,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,h2o_heavy10_recent10,resident,1.4945312499999999,4.48359375,2.9890624999999997,4.48359375,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,h2o_heavy10_recent10,resident,3.0468749999999996,9.140624999999998,6.093749999999999,9.140624999999998,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,h2o_heavy10_recent10,resident,0.031249999999999997,0.031249999999999997,0.0,0.031249999999999997,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,h2o_heavy10_recent10,resident,0.7070312499999999,0.7070312499999999,0.0,0.7070312499999999,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,h2o_heavy10_recent10,resident,2.62109375,5.2421875,2.62109375,5.2421875,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,h2o_heavy10_recent10,resident,0.060156249999999994,0.060156249999999994,0.0,0.060156249999999994,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,h2o_heavy10_recent10,resident,0.88515625,1.7703125,0.88515625,1.7703125,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,h2o_heavy10_recent10,resident,2.2546874999999997,9.018749999999999,6.7640625,9.018749999999999,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,h2o_heavy10_recent10,resident,0.030468749999999996,0.030468749999999996,0.0,0.030468749999999996,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,h2o_heavy10_recent10,resident,0.6085937499999999,1.2171874999999999,0.6085937499999999,1.2171874999999999,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,h2o_heavy10_recent10,resident,2.7203125,8.1609375,5.440625,8.1609375,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,h2o_heavy10_recent10,resident,0.0703125,0.0703125,0.0,0.0703125,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,h2o_heavy10_recent10,resident,1.434375,4.303125,2.86875,4.303125,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,h2o_heavy10_recent10,resident,2.0531249999999996,8.212499999999999,6.159374999999999,8.212499999999999,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,h2o_heavy10_recent10,resident,0.0039062499999999996,0.0039062499999999996,0.0,0.0039062499999999996,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,h2o_heavy10_recent10,resident,0.9296874999999999,1.8593749999999998,0.9296874999999999,1.8593749999999998,0.0,0.0,0.0,False
session_043,4,session_043_turn_004,h2o_heavy10_recent10,resident,5.41640625,27.08203125,21.665625,27.08203125,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,h2o_heavy10_recent10,resident,0.09296874999999999,0.18593749999999998,0.09296874999999999,0.18593749999999998,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,h2o_heavy10_recent10,resident,0.5125,1.025,0.5125,1.025,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,h2o_heavy10_recent10,resident,2.3874999999999997,7.1625,4.7749999999999995,7.1625,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,h2o_heavy10_recent10,resident,0.053125,0.053125,0.0,0.053125,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,h2o_heavy10_recent10,resident,1.06015625,3.1804687499999997,2.1203125,3.1804687499999997,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,h2o_heavy10_recent10,resident,1.9609374999999998,9.804687499999998,7.843749999999999,9.804687499999998,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,h2o_heavy10_recent10,resident,0.09218749999999999,0.09218749999999999,0.0,0.09218749999999999,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,h2o_heavy10_recent10,resident,1.34921875,2.6984375,1.34921875,2.6984375,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,h2o_heavy15_recent15,resident,0.075537109375,0.075537109375,0.0,0.075537109375,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,h2o_heavy15_recent15,resident,0.5677734375,1.135546875,0.5677734375,1.135546875,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,h2o_heavy15_recent15,resident,2.383984375,9.5359375,7.1519531249999995,9.5359375,0.0,0.0,0.0,False
session_014,3,session_014_turn_003,h2o_heavy15_recent15,resident,8.0982421875,32.39296875,24.294726562500003,32.39296875,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,h2o_heavy15_recent15,resident,0.312939453125,0.312939453125,0.0,0.312939453125,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,h2o_heavy15_recent15,resident,1.30986328125,3.9295898437499996,2.6197265625,3.9295898437499996,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,h2o_heavy15_recent15,resident,3.2671875,6.534375,3.2671875,6.534375,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,h2o_heavy15_recent15,resident,0.006640625,0.006640625,0.0,0.006640625,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,h2o_heavy15_recent15,resident,1.4974609374999999,2.9949218749999997,1.4974609374999999,2.9949218749999997,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,h2o_heavy15_recent15,resident,2.112548828125,4.22509765625,2.112548828125,4.22509765625,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,h2o_heavy15_recent15,resident,0.039013671874999996,0.039013671874999996,0.0,0.039013671874999996,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,h2o_heavy15_recent15,resident,0.9595703125,1.919140625,0.9595703125,1.919140625,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,h2o_heavy15_recent15,resident,2.90693359375,8.720800781249999,5.8138671875,8.720800781249999,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,h2o_heavy15_recent15,resident,0.32373046875,0.32373046875,0.0,0.32373046875,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,h2o_heavy15_recent15,resident,1.3447265625,2.689453125,1.3447265625,2.689453125,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,h2o_heavy15_recent15,resident,2.0237304687499997,6.07119140625,4.0474609374999995,6.07119140625,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,h2o_heavy15_recent15,resident,0.035693359375,0.035693359375,0.0,0.035693359375,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,h2o_heavy15_recent15,resident,1.55888671875,3.1177734375,1.55888671875,3.1177734375,0.0,0.0,0.0,False
session_004,3,session_004_turn_003,h2o_heavy15_recent15,resident,3.224853515625,12.8994140625,9.674560546875,12.8994140625,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,h2o_heavy15_recent15,resident,0.246533203125,0.246533203125,0.0,0.246533203125,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,h2o_heavy15_recent15,resident,0.6939453125,2.0818359375,1.387890625,2.0818359375,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,h2o_heavy15_recent15,resident,2.514306640625,7.542919921875001,5.02861328125,7.542919921875001,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,h2o_heavy15_recent15,resident,0.0830078125,0.0830078125,0.0,0.0830078125,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,h2o_heavy15_recent15,resident,0.8151367187499999,3.2605468749999997,2.44541015625,3.2605468749999997,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,h2o_heavy15_recent15,resident,2.970849609375,5.94169921875,2.970849609375,5.94169921875,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,h2o_heavy15_recent15,resident,0.004150390625,0.004150390625,0.0,0.004150390625,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,h2o_heavy15_recent15,resident,0.55615234375,0.55615234375,0.0,0.55615234375,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,h2o_heavy15_recent15,resident,2.897802734375,8.693408203125,5.79560546875,8.693408203125,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,h2o_heavy15_recent15,resident,0.09462890624999999,0.18925781249999998,0.09462890624999999,0.18925781249999998,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,h2o_heavy15_recent15,resident,1.453466796875,2.90693359375,1.453466796875,2.90693359375,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,h2o_heavy15_recent15,resident,0.053125,0.053125,0.0,0.053125,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,h2o_heavy15_recent15,resident,0.97783203125,1.9556640625,0.97783203125,1.9556640625,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,h2o_heavy15_recent15,resident,3.4,13.6,10.2,13.6,0.0,0.0,0.0,False
session_055,1,session_055_turn_001,h2o_heavy15_recent15,resident,9.48447265625,18.9689453125,9.48447265625,18.9689453125,0.0,0.0,0.0,False
